station_number,wban_number,year,month,day,mean_temp,num_mean_temp_samples,mean_dew_point,num_mean_dew_point_samples,mean_sealevel_pressure,num_mean_sealevel_pressure_samples,mean_station_pressure,num_mean_station_pressure_samples,mean_visibility,num_mean_visibility_samples,mean_wind_speed,num_mean_wind_speed_samples,max_sustained_wind_speed,max_gust_wind_speed,max_temperature,max_temperature_explicit,min_temperature,min_temperature_explicit,total_precipitation,snow_depth,fog,rain,snow,hail,thunder,tornado
723860,23169,2007,11,2,67.0,24,27.399999618530273,24,1015.5999755859375,24.0,,,10.0,24,4.400000095367432,24.0,12.0,19.0,55.900001525878906,False,,,0.0,,False,False,False,False,False,False
722544,13958,2007,8,14,87.69999694824219,24,66.0,24,1013.2999877929688,24.0,,,9.600000381469727,24,1.0,24.0,6.0,,75.0,False,,,0.0,,False,False,False,False,False,False
725650,3017,2007,6,9,63.099998474121094,24,37.70000076293945,24,1012.5,24.0,,,10.0,24,8.199999809265137,24.0,13.0,18.100000381469727,48.20000076293945,True,,,0.0,,False,False,False,False,False,False
723860,23169,2007,3,25,67.80000305175781,24,39.20000076293945,24,1015.2999877929688,24.0,,,10.0,24,5.5,24.0,8.899999618530273,,55.0,False,,,0.0,,False,False,False,False,False,False
727930,24233,2007,7,4,70.5999984741211,24,53.0,24,1022.2999877929688,24.0,,,10.0,24,6.900000095367432,24.0,9.899999618530273,,59.0,False,,,0.0,,False,False,False,False,False,False
725650,3017,2007,7,29,69.80000305175781,24,57.29999923706055,24,1013.0,24.0,,,9.699999809265137,24,5.199999809265137,24.0,18.100000381469727,25.100000381469727,60.099998474121094,True,,,0.05999999865889549,,False,False,False,False,False,False
723860,23169,2008,5,20,95.30000305175781,24,23.799999237060547,24,1003.2000122070312,24.0,,,10.0,24,10.5,24.0,18.100000381469727,28.0,79.0,False,,,0.0,,False,False,False,False,False,False
725650,3017,2008,7,15,80.0999984741211,24,33.599998474121094,24,1008.7000122070312,24.0,,,10.0,24,5.5,24.0,12.0,19.0,62.099998474121094,False,,,0.0,,False,False,False,False,False,False
723860,23169,2008,6,2,84.0,24,26.600000381469727,24,1005.4000244140625,24.0,,,10.0,24,7.699999809265137,24.0,16.899999618530273,20.0,73.0,False,,,0.0,,False,False,False,False,False,False
725650,3017,2008,9,13,59.5,24,40.599998474121094,24,1011.0999755859375,24.0,,,10.0,24,9.300000190734863,24.0,14.0,20.0,48.900001525878906,False,,,0.27000001072883606,,False,False,False,False,False,False
725650,3017,2008,9,7,60.20000076293945,24,43.599998474121094,24,1014.7000122070312,24.0,,,10.0,24,6.900000095367432,24.0,15.899999618530273,19.0,46.0,False,,,0.0,,False,False,False,False,False,False
725650,3017,2008,10,24,46.5,24,18.0,24,1015.0999755859375,24.0,,,10.0,24,7.0,24.0,16.899999618530273,22.0,27.100000381469727,False,,,0.0,,False,False,False,False,False,False
725650,3017,2008,3,20,48.70000076293945,24,14.899999618530273,24,1009.7000122070312,24.0,,,10.0,24,10.5,24.0,28.0,39.0,27.0,False,,,0.0,,False,False,False,False,False,False
725033,94728,2008,9,16,66.0,24,52.5,24,1019.0,24.0,,,10.0,24,4.400000095367432,24.0,8.899999618530273,14.0,62.099998474121094,False,,,0.0,,False,False,False,False,False,False
725650,3017,2008,1,20,26.100000381469727,24,14.300000190734863,24,1014.4000244140625,24.0,,,10.0,24,6.0,24.0,12.0,,15.800000190734863,True,,,0.0,,False,False,False,False,False,False
727930,24233,2008,8,30,57.599998474121094,24,46.5,24,1015.0999755859375,24.0,,,10.0,24,8.199999809265137,24.0,18.100000381469727,22.899999618530273,53.099998474121094,False,,,0.0,,False,False,False,False,False,False
723860,23169,2009,12,10,36.29999923706055,24,17.700000762939453,24,1018.7000122070312,24.0,,,10.0,24,2.700000047683716,24.0,7.0,,30.0,False,,,0.0,,False,False,False,False,False,False
722544,13958,2009,11,10,68.19999694824219,24,57.70000076293945,24,1022.0,24.0,,,10.0,24,4.400000095367432,24.0,9.899999618530273,15.0,59.0,True,,,0.0,,False,False,False,False,False,False
727930,24233,2009,5,17,62.900001525878906,24,43.599998474121094,24,1019.7999877929688,24.0,,,10.0,24,1.899999976158142,24.0,6.0,,46.900001525878906,False,,,0.0,,False,False,False,False,False,False
725033,94728,2009,1,3,33.5,24,17.799999237060547,24,1012.5999755859375,24.0,,,10.0,24,7.699999809265137,24.0,13.0,20.0,30.0,False,,,0.0,,False,False,False,False,False,False
727930,24233,2009,11,6,48.70000076293945,24,43.20000076293945,24,1005.2999877929688,24.0,,,9.199999809265137,24,13.600000381469727,24.0,19.0,28.0,42.099998474121094,False,,,0.46000000834465027,,False,False,False,False,False,False
723860,23169,2009,2,11,43.0,24,22.299999237060547,24,1018.4000244140625,24.0,,,10.0,24,2.9000000953674316,24.0,8.0,,35.099998474121094,True,,,0.0,,False,False,False,False,False,False
723860,23169,2009,3,22,61.900001525878906,24,29.799999237060547,24,1006.7000122070312,24.0,,,10.0,24,15.800000190734863,24.0,32.099998474121094,44.900001525878906,51.099998474121094,False,,,0.0,,False,False,False,False,False,False
727930,24233,2009,10,11,49.5,24,17.600000381469727,24,1016.0,24.0,,,10.0,24,8.300000190734863,24.0,13.0,,41.0,False,,,0.0,,False,False,False,False,False,False
725650,3017,2009,7,4,66.5,24,56.5,24,1015.9000244140625,24.0,,,10.0,24,8.0,24.0,19.0,33.0,57.900001525878906,False,,,0.009999999776482582,,False,False,False,False,False,False
723860,23169,2009,8,24,81.19999694824219,24,47.099998474121094,24,1009.7999877929688,24.0,,,10.0,24,5.300000190734863,24.0,20.0,35.900001525878906,68.0,False,,,0.0,,False,False,False,False,False,False
725650,3017,2009,3,21,54.400001525878906,24,25.700000762939453,24,1012.5999755859375,24.0,,,10.0,24,8.800000190734863,24.0,26.0,46.0,32.0,False,,,0.0,,False,False,False,False,False,False
725650,3017,2009,7,24,76.69999694824219,24,47.70000076293945,24,1010.5999755859375,24.0,,,11.199999809265137,24,6.699999809265137,24.0,13.0,15.899999618530273,64.0,True,,,0.0,,False,False,False,False,False,False
722544,13958,2009,3,28,52.20000076293945,24,22.899999618530273,24,1010.2000122070312,24.0,,,10.0,24,8.899999618530273,24.0,14.0,27.0,39.0,False,,,0.0,,False,False,False,False,False,False
723860,23169,2009,11,22,53.900001525878906,24,19.299999237060547,24,1013.4000244140625,24.0,940.0,4.0,10.0,24,2.299999952316284,24.0,6.0,,43.0,False,,,0.0,,False,False,False,False,False,False
723860,23169,2009,8,3,94.30000305175781,24,25.5,24,1007.5999755859375,24.0,936.7999877929688,4.0,10.0,24,8.300000190734863,24.0,15.899999618530273,23.899999618530273,82.9000015258789,False,,,0.0,,False,False,False,False,False,False
727930,24233,2005,3,2,50.900001525878906,24,42.5,24,1014.9000244140625,24.0,997.7000122070312,24.0,9.899999618530273,24,5.0,24.0,9.899999618530273,,45.0,False,,,0.009999999776482582,,False,False,False,False,False,False
727930,24233,2005,11,5,43.20000076293945,24,40.70000076293945,24,1011.5,24.0,994.2999877929688,24.0,8.800000190734863,24,9.100000381469727,24.0,15.0,19.0,41.0,False,,,0.4300000071525574,,True,True,True,True,True,True
727930,24233,2006,2,20,35.900001525878906,24,20.399999618530273,24,1027.5,24.0,1010.0999755859375,24.0,10.0,24,4.699999809265137,24.0,8.0,,27.100000381469727,False,,,0.0,,False,False,False,False,False,False
725033,94728,2007,5,3,66.4000015258789,10,25.0,10,1021.2999877929688,10.0,,,10.0,10,2.0,10.0,6.0,,55.900001525878906,False,,,0.0,,False,False,False,False,False,False
725033,94728,2009,5,26,58.5,11,41.0,11,1024.800048828125,11.0,,,10.0,11,6.800000190734863,11.0,11.100000381469727,16.899999618530273,53.599998474121094,True,,,0.0,,False,False,False,False,False,False
723860,23169,2007,10,15,70.19999694824219,22,34.400001525878906,22,1009.2999877929688,22.0,,,10.0,22,3.5,22.0,8.899999618530273,,59.0,False,,,0.0,,False,False,False,False,False,False
723860,23169,2008,1,15,47.79999923706055,22,19.600000381469727,22,1020.7000122070312,22.0,,,10.0,22,2.700000047683716,22.0,7.0,,39.0,False,,,0.0,,False,False,False,False,False,False
725033,94728,2006,4,24,53.20000076293945,24,49.099998474121094,24,1010.2000122070312,19.0,,,7.400000095367432,23,4.599999904632568,24.0,11.100000381469727,15.899999618530273,46.400001525878906,True,,,1.159999966621399,,False,False,False,False,False,False
725033,94728,2007,6,26,79.5,23,67.9000015258789,23,1022.7000122070312,21.0,,,6.300000190734863,23,3.200000047683716,23.0,8.0,15.0,71.5999984741211,True,,,0.0,,False,False,False,False,False,False
722544,13958,2006,3,15,60.099998474121094,23,32.5,23,1022.5999755859375,23.0,,,10.0,23,4.0,23.0,9.899999618530273,19.0,46.0,False,,,0.0,,False,False,False,False,False,False
722544,13958,2006,1,5,58.099998474121094,23,28.100000381469727,23,1024.0,23.0,,,10.0,23,7.699999809265137,23.0,18.100000381469727,27.0,48.0,False,,,0.0,,False,False,False,False,False,False
722544,13958,2008,9,26,75.69999694824219,23,53.70000076293945,23,1018.0999755859375,23.0,,,9.899999618530273,23,2.299999952316284,23.0,6.0,,64.0,False,,,0.0,,False,False,False,False,False,False
723860,23169,2008,2,15,47.79999923706055,23,13.399999618530273,23,1016.4000244140625,23.0,,,10.0,23,14.399999618530273,23.0,19.0,25.100000381469727,41.0,False,,,0.0,,False,False,False,False,False,False
725033,94728,2007,3,2,46.70000076293945,24,34.70000076293945,19,1004.0,13.0,,,5.699999809265137,24,6.900000095367432,24.0,15.0,27.0,35.099998474121094,False,,,1.7599999904632568,,False,False,False,False,False,False
727930,24233,2009,2,25,43.900001525878906,24,40.0,24,1009.0999755859375,13.0,,,8.899999618530273,24,11.199999809265137,24.0,16.899999618530273,27.0,37.400001525878906,True,,,0.4099999964237213,,False,False,False,False,False,False
722544,13958,2005,3,6,58.099998474121094,24,56.099998474121094,24,1019.9000244140625,15.0,,,3.4000000953674316,24,2.799999952316284,24.0,8.0,,55.400001525878906,True,,,0.4099999964237213,,True,True,True,True,True,True
722544,13958,2008,10,15,73.0,24,70.5999984741211,24,1016.5999755859375,16.0,,,7.099999904632568,24,1.7999999523162842,24.0,9.899999618530273,15.899999618530273,66.19999694824219,True,,,0.10000000149011612,,True,True,True,True,True,True
727930,24233,2008,1,13,45.099998474121094,24,39.20000076293945,24,1027.800048828125,18.0,,,10.0,24,7.199999809265137,24.0,14.0,19.0,41.0,False,,,0.33000001311302185,,False,False,False,False,False,False
725033,94728,2009,6,21,67.19999694824219,24,63.70000076293945,24,1000.2000122070312,19.0,,,6.599999904632568,24,5.599999904632568,24.0,9.899999618530273,16.899999618530273,62.599998474121094,True,,,0.5099999904632568,,False,False,False,False,False,False
722544,13958,2005,5,9,68.80000305175781,24,63.79999923706055,24,1012.5999755859375,20.0,,,7.699999809265137,24,4.099999904632568,24.0,15.0,19.0,59.0,False,,,1.4500000476837158,,True,True,True,True,True,True
725033,94728,2007,4,26,51.29999923706055,24,40.900001525878906,24,1021.2999877929688,20.0,,,9.899999618530273,24,4.199999809265137,24.0,9.899999618530273,16.899999618530273,46.0,False,,,0.009999999776482582,,False,False,False,False,False,False
725650,3017,2005,6,22,75.69999694824219,24,46.099998474121094,24,1013.5,21.0,,,10.0,24,10.0,24.0,21.0,28.899999618530273,55.0,False,,,0.0,,False,False,False,False,False,False
725033,94728,2007,10,2,65.0999984741211,24,55.599998474121094,24,1027.9000244140625,21.0,,,10.0,24,2.200000047683716,24.0,6.0,,57.20000076293945,True,,,0.0,,False,False,False,False,False,False
725033,94728,2007,8,17,76.4000015258789,24,61.900001525878906,24,1011.0,21.0,,,8.600000381469727,24,3.0,24.0,7.0,,66.0,False,,,0.7400000095367432,,True,True,True,True,True,True
727930,24233,2006,8,10,64.30000305175781,24,53.20000076293945,24,1019.4000244140625,22.0,,,10.0,24,6.199999809265137,24.0,11.100000381469727,,60.099998474121094,False,,,0.0,,False,False,False,False,False,False
727930,24233,2007,2,11,48.599998474121094,24,41.70000076293945,24,1004.5999755859375,22.0,,,9.300000190734863,24,7.199999809265137,24.0,14.0,,44.599998474121094,True,,,0.20000000298023224,,False,False,False,False,False,False
727930,24233,2008,12,17,31.299999237060547,24,23.899999618530273,24,1013.5,22.0,,,9.699999809265137,24,11.600000381469727,24.0,20.0,32.099998474121094,21.899999618530273,False,,,0.03999999910593033,1.2000000476837158,False,False,False,False,False,False
725650,3017,2008,2,2,25.600000381469727,24,15.899999618530273,24,1013.0999755859375,22.0,,,9.5,24,7.900000095367432,24.0,15.0,,10.0,False,,,0.0,,False,False,False,False,False,False
722544,13958,2008,8,28,84.30000305175781,24,70.0999984741211,24,1010.5,22.0,,,9.899999618530273,24,3.299999952316284,24.0,9.899999618530273,19.0,75.9000015258789,False,,,0.0,,False,False,False,False,False,False
727930,24233,2009,1,15,38.099998474121094,24,35.29999923706055,24,1030.0999755859375,22.0,,,3.200000047683716,24,5.300000190734863,24.0,9.899999618530273,,36.0,False,,,0.0,,False,False,False,False,False,False
727930,24233,2006,6,8,57.900001525878906,24,47.599998474121094,24,1019.0,23.0,,,10.0,24,8.800000190734863,24.0,11.100000381469727,,51.099998474121094,False,,,0.0,,False,False,False,False,False,False
725033,94728,2006,5,18,64.19999694824219,24,51.70000076293945,24,998.5,23.0,,,8.800000190734863,24,5.0,24.0,9.899999618530273,18.100000381469727,57.20000076293945,True,,,0.23999999463558197,,True,True,True,True,True,True
727930,24233,2007,7,22,66.4000015258789,24,62.70000076293945,24,1016.5999755859375,23.0,,,8.0,24,4.400000095367432,24.0,8.0,,60.099998474121094,False,,,0.4300000071525574,,False,False,False,False,False,False
725650,3017,2008,6,1,67.5,24,45.099998474121094,24,1011.0,23.0,,,10.0,24,8.5,24.0,25.100000381469727,29.899999618530273,50.0,False,,,0.0,,False,False,False,False,False,False
725650,3017,2009,5,30,66.69999694824219,24,42.29999923706055,24,1014.0999755859375,23.0,,,10.0,24,7.900000095367432,24.0,28.0,49.0,48.0,False,,,0.10999999940395355,,False,False,False,False,False,False
722544,13958,2009,12,11,44.099998474121094,24,29.399999618530273,24,1023.4000244140625,23.0,,,10.0,24,1.7000000476837158,24.0,5.099999904632568,,42.79999923706055,True,,,0.0,,False,False,False,False,False,False
725650,3017,2009,4,19,42.900001525878906,24,34.400001525878906,24,1025.699951171875,23.0,,,9.5,24,7.900000095367432,24.0,13.0,,32.0,False,,,0.6100000143051147,,False,False,False,False,False,False
722544,13958,2005,11,22,57.70000076293945,24,31.799999237060547,24,1020.7999877929688,24.0,,,9.899999618530273,24,3.799999952316284,24.0,8.0,,46.0,False,,,0.0,,False,False,False,False,False,False
727930,24233,2005,3,14,50.5,24,30.100000381469727,24,1026.699951171875,24.0,1009.4000244140625,24.0,9.899999618530273,24,6.5,24.0,17.100000381469727,,37.0,False,,,0.0,,False,False,False,False,False,False
723860,23169,2005,5,18,76.5,24,29.0,24,1006.7000122070312,24.0,,,9.899999618530273,24,6.0,24.0,13.0,,61.0,False,,,0.0,,False,False,False,False,False,False
722544,13958,2005,4,13,70.19999694824219,24,43.29999923706055,24,1014.5999755859375,24.0,,,9.899999618530273,24,4.0,24.0,8.0,,55.900001525878906,False,,,0.0,,False,False,False,False,False,False
727930,24233,2005,12,19,42.0,24,26.299999237060547,24,1014.9000244140625,24.0,,,9.399999618530273,24,12.399999618530273,24.0,26.0,35.900001525878906,34.0,False,,,0.009999999776482582,,False,False,False,False,False,False
725650,3017,2005,9,2,71.0999984741211,24,37.5,24,1014.7000122070312,24.0,,,10.0,24,6.599999904632568,24.0,14.0,19.0,48.900001525878906,False,,,0.0,,False,False,False,False,False,False
725650,3017,2005,4,24,46.099998474121094,24,33.70000076293945,24,1010.2999877929688,24.0,,,10.0,24,9.600000381469727,24.0,22.0,23.899999618530273,37.0,False,,,0.009999999776482582,,False,False,False,False,False,False
722544,13958,2005,3,9,60.599998474121094,24,38.70000076293945,24,1016.4000244140625,24.0,,,9.899999618530273,24,6.5,24.0,14.0,21.0,50.0,False,,,0.0,,False,False,False,False,False,False
723860,23169,2005,12,13,47.099998474121094,24,19.600000381469727,24,1017.0999755859375,24.0,,,9.899999618530273,24,3.299999952316284,24.0,7.0,,37.0,False,,,0.0,,False,False,False,False,False,False
722544,13958,2005,12,19,46.900001525878906,24,31.299999237060547,24,1032.300048828125,24.0,,,9.899999618530273,24,2.799999952316284,24.0,6.0,,37.0,False,,,0.0,,False,False,False,False,False,False
723860,23169,2005,5,8,71.30000305175781,24,34.0,24,1010.2999877929688,24.0,,,9.899999618530273,24,5.400000095367432,24.0,11.100000381469727,16.899999618530273,55.900001525878906,False,,,0.0,,False,False,False,False,False,False
725033,94728,2005,4,18,66.4000015258789,24,36.5,24,1018.0999755859375,24.0,,,9.899999618530273,24,4.5,24.0,10.100000381469727,14.0,57.900001525878906,True,,,0.0,,False,False,False,False,False,False
723860,23169,2005,7,7,92.9000015258789,24,28.5,24,1007.0,24.0,,,9.899999618530273,24,4.900000095367432,24.0,12.0,18.100000381469727,80.0999984741211,False,,,0.0,,False,False,False,False,False,False
727930,24233,2005,2,25,46.0,24,37.599998474121094,24,1019.7000122070312,24.0,1002.4000244140625,24.0,8.0,24,3.5999999046325684,24.0,8.0,,34.0,False,,,0.0,,True,True,True,True,True,True
725650,3017,2006,2,3,33.70000076293945,24,9.699999809265137,24,1012.4000244140625,24.0,,,9.699999809265137,24,8.0,24.0,32.099998474121094,40.0,23.0,False,,,0.0,,False,False,False,False,False,False
723860,23169,2006,8,26,88.0,24,20.899999618530273,24,1005.5,24.0,,,10.0,24,7.699999809265137,24.0,14.0,19.0,73.0,False,,,0.0,,False,False,False,False,False,False
723860,23169,2006,12,31,44.5,24,18.700000762939453,24,1022.0,24.0,,,10.0,24,2.799999952316284,24.0,5.099999904632568,,34.0,False,,,0.0,,False,False,False,False,False,False
727930,24233,2006,12,16,36.599998474121094,24,28.799999237060547,24,1017.5,24.0,,,10.0,24,5.599999904632568,24.0,8.0,,32.0,False,,,0.0,,False,False,False,False,False,False
723860,23169,2007,11,10,65.19999694824219,24,31.700000762939453,24,1009.9000244140625,24.0,,,10.0,24,3.5,24.0,8.899999618530273,,54.0,False,,,0.0,,False,False,False,False,False,False
725650,3017,2007,11,9,52.599998474121094,24,12.100000381469727,24,1015.2000122070312,24.0,,,10.0,24,6.5,24.0,11.100000381469727,,35.099998474121094,False,,,0.0,,False,False,False,False,False,False
725650,3017,2007,4,20,51.5,24,19.700000762939453,24,1006.4000244140625,24.0,,,10.0,24,11.0,24.0,20.0,26.0,35.599998474121094,True,,,0.0,,False,False,False,False,False,False
722544,13958,2007,9,23,78.9000015258789,24,63.099998474121094,24,1013.5999755859375,24.0,,,9.300000190734863,24,1.5,24.0,7.0,,69.80000305175781,True,,,0.0,,False,False,False,False,False,False
725650,3017,2007,10,24,55.0,24,27.799999237060547,24,1027.300048828125,24.0,,,10.0,24,6.699999809265137,24.0,12.0,,35.099998474121094,False,,,0.0,,False,False,False,False,False,False
725650,3017,2007,6,1,54.0,24,41.20000076293945,24,1010.5,24.0,,,10.0,24,7.699999809265137,24.0,21.0,,44.099998474121094,False,,,0.0,,False,False,False,False,False,False
727930,24233,2007,3,13,42.099998474121094,24,33.70000076293945,24,1023.7000122070312,24.0,,,10.0,24,8.199999809265137,24.0,14.0,,35.599998474121094,True,,,0.0,,False,False,False,False,False,False
722544,13958,2007,12,23,41.099998474121094,24,18.100000381469727,24,1028.0,24.0,,,10.0,24,4.699999809265137,24.0,15.899999618530273,34.0,28.0,False,,,0.0,,False,False,False,False,False,False
725033,94728,2008,6,24,72.5999984741211,24,58.29999923706055,24,1014.7999877929688,24.0,,,9.199999809265137,24,4.400000095367432,24.0,9.899999618530273,19.0,64.0,False,,,0.07999999821186066,,False,False,False,False,False,False
725033,94728,2008,10,8,56.20000076293945,24,41.70000076293945,24,1021.2999877929688,24.0,,,10.0,24,3.200000047683716,24.0,7.0,,48.20000076293945,True,,,0.0,,False,False,False,False,False,False
725033,94728,2008,11,22,27.299999237060547,24,7.699999809265137,24,1025.4000244140625,24.0,,,10.0,24,9.699999809265137,24.0,15.899999618530273,23.899999618530273,23.0,False,,,0.0,,False,False,False,False,False,False
722544,13958,2008,11,4,69.0999984741211,24,57.099998474121094,24,1017.5,24.0,,,10.0,24,4.099999904632568,24.0,8.0,14.0,60.099998474121094,False,,,0.0,,False,False,False,False,False,False
